PaperId,AuthorId,AuthorSequenceNumber
W3164567439,15324,middle
W3164567439,15325,middle
W3164567439,15326,middle
W3164567439,15327,middle
W3164567439,15328,middle
W3164567439,15329,middle
W3164567439,15330,middle
W3164567439,15331,middle
W3164567439,15332,middle
W3164567439,15333,middle
W3164567439,11807,middle
W3164567439,15334,last
W3083304049,15335,first
W3083304049,15336,middle
W3083304049,15337,middle
W3083304049,4373,last
W3129601032,15338,first
W3129601032,15339,middle
W3129601032,15340,middle
W3129601032,15341,middle
W3129601032,15342,middle
W3129601032,15343,middle
W3129601032,15344,middle
W3129601032,15345,middle
W3129601032,15346,middle
W3129601032,15347,middle
W3129601032,15348,middle
W3129601032,15349,middle
W3129601032,15350,middle
W3129601032,15351,middle
W3129601032,15352,middle
W3129601032,15353,middle
W3129601032,15354,last
W4210756392,3204,first
W4210756392,3208,middle
W4210756392,3255,middle
W4210756392,15355,middle
W4210756392,3205,middle
W4210756392,3234,middle
W4210756392,3235,middle
W4210756392,15356,middle
W4210756392,15357,middle
W4210756392,15358,middle
W4210756392,15359,middle
W4210756392,3245,middle
W4210756392,15360,middle
W4210756392,3216,middle
W4210756392,9503,last
W3006422458,9774,first
W3006422458,9771,middle
W3006422458,9772,middle
W3006422458,9773,middle
W3006422458,9769,middle
W3006422458,9770,middle
W3006422458,9775,middle
W3006422458,9776,middle
W3006422458,9777,middle
W3006422458,9778,last
W3121138383,15361,first
W3121138383,15362,middle
W3121138383,15363,middle
W3121138383,15364,middle
W3121138383,15365,middle
W3121138383,15366,middle
W3121138383,15367,middle
W3121138383,2346,middle
W3121138383,15368,middle
W3121138383,2361,middle
W3121138383,15369,middle
W3121138383,15370,last
W4220751861,5320,first
W4220751861,5314,middle
W4220751861,7423,middle
W4220751861,5328,last
W3129308091,6263,first
W3129308091,13786,middle
W3129308091,15371,middle
W3129308091,7052,middle
W3129308091,5320,middle
W3129308091,15372,middle
W3129308091,15373,middle
W3129308091,15374,middle
W3129308091,13788,middle
W3129308091,5328,middle
W3129308091,3986,last
W3134867933,3984,first
W3134867933,7052,middle
W3134867933,7060,middle
W3134867933,3986,last
W4213177438,3879,first
W4213177438,3652,middle
W4213177438,2964,middle
W4213177438,15375,middle
W4213177438,3881,middle
W4213177438,15376,middle
W4213177438,3640,middle
W4213177438,3880,middle
W4213177438,3888,middle
W4213177438,15377,middle
W4213177438,3890,middle
W4213177438,3889,middle
W4213177438,3891,middle
W4213177438,15378,last
W4286214379,15379,first
W4286214379,15380,middle
W4286214379,15381,middle
W4286214379,9095,middle
W4286214379,15382,middle
W4286214379,9101,middle
W4286214379,9099,middle
W4286214379,9098,middle
W4286214379,9096,middle
W4286214379,5934,middle
W4286214379,15383,middle
W4286214379,9103,middle
W4286214379,9102,last
W3089562193,4603,first
W3089562193,15384,middle
W3089562193,15385,middle
W3089562193,15386,middle
W3089562193,4602,middle
W3089562193,15387,middle
W3089562193,15388,middle
W3089562193,5976,middle
W3089562193,1076,middle
W3089562193,15389,middle
W3089562193,1634,middle
W3089562193,5294,middle
W3089562193,2590,middle
W3089562193,15390,middle
W3089562193,15391,middle
W3089562193,15392,middle
W3089562193,15393,middle
W3089562193,15394,middle
W3089562193,15395,middle
W3089562193,15396,middle
W3089562193,2548,middle
W3089562193,2519,last
W2997345427,2002,first
W2997345427,1965,middle
W2997345427,1992,middle
W2997345427,1953,middle
W2997345427,1962,middle
W2997345427,1993,middle
W2997345427,1943,middle
W2997345427,1959,middle
W2997345427,1987,middle
W2997345427,6471,middle
W2997345427,1991,middle
W2997345427,1958,middle
W2997345427,1942,middle
W2997345427,5546,middle
W2997345427,6482,middle
W2997345427,15397,middle
W2997345427,15398,middle
W2997345427,5545,middle
W2997345427,15399,middle
W2997345427,15400,middle
W2997345427,5541,middle
W2997345427,13994,middle
W2997345427,15401,middle
W2997345427,15402,middle
W2997345427,14097,middle
W2997345427,2801,middle
W2997345427,5543,middle
W2997345427,1949,middle
W2997345427,2811,middle
W2997345427,15403,middle
W2997345427,14040,middle
W2997345427,15404,middle
W2997345427,720,middle
W2997345427,1390,middle
W2997345427,2001,middle
W2997345427,2003,last
W3083398598,15405,first
W3083398598,15406,middle
W3083398598,15407,last
W3102628359,15408,first
W3102628359,15409,middle
W3102628359,15410,middle
W3102628359,15411,middle
W3102628359,11983,middle
W3102628359,847,middle
W3102628359,15412,middle
W3102628359,5211,middle
W3102628359,846,last
W3110608229,15413,first
W3110608229,15414,middle
W3110608229,15415,middle
W3110608229,15416,middle
W3110608229,15417,middle
W3110608229,15418,middle
W3110608229,15419,middle
W3110608229,15420,last
W2970226356,15421,first
W2970226356,15422,middle
W2970226356,15423,middle
W2970226356,12995,middle
W2970226356,15424,middle
W2970226356,15425,middle
W2970226356,15426,middle
W2970226356,15427,middle
W2970226356,15428,middle
W2970226356,15429,middle
W2970226356,15430,middle
W2970226356,15431,middle
W2970226356,15432,middle
W2970226356,15433,middle
W2970226356,15434,middle
W2970226356,15435,middle
W2970226356,15436,last
W3022896986,6323,first
W3022896986,15437,middle
W3022896986,7089,middle
W3022896986,5222,middle
W3022896986,8422,middle
W3022896986,15438,middle
W3022896986,15439,middle
W3022896986,15440,middle
W3022896986,15441,middle
W3022896986,13341,middle
W3022896986,15442,middle
W3022896986,15443,middle
W3022896986,15444,middle
W3022896986,15445,middle
W3022896986,15446,last
W3033920919,15447,first
W3033920919,15448,middle
W3033920919,15449,middle
W3033920919,6966,middle
W3033920919,15450,middle
W3033920919,15451,middle
W3033920919,15452,middle
W3033920919,15453,middle
W3033920919,15454,middle
W3033920919,15455,middle
W3033920919,15456,middle
W3033920919,15457,middle
W3033920919,15458,middle
W3033920919,15459,middle
W3033920919,15460,middle
W3033920919,2564,middle
W3033920919,15461,middle
W3033920919,15462,middle
W3033920919,10559,middle
W3033920919,15463,middle
W3033920919,15464,middle
W3033920919,15465,middle
W3033920919,15466,middle
W3033920919,15467,middle
W3033920919,10584,middle
W3033920919,15468,middle
W3033920919,15469,middle
W3033920919,1207,middle
W3033920919,15470,middle
W3033920919,15471,middle
W3033920919,15472,middle
W3033920919,15473,middle
W3033920919,15474,middle
W3033920919,15475,middle
W3033920919,15476,middle
W3033920919,15477,middle
W3033920919,15478,middle
W3033920919,15479,middle
W3033920919,15480,middle
W3033920919,15481,middle
W3033920919,2592,middle
W3033920919,15482,middle
W3033920919,15483,middle
W3033920919,15484,middle
W3033920919,15485,middle
W3033920919,15486,middle
W3033920919,15487,middle
W3033920919,15488,middle
W3033920919,15489,middle
W3033920919,15490,middle
W3033920919,15491,middle
W3033920919,6971,middle
W3033920919,15492,middle
W3033920919,15493,middle
W3033920919,15494,middle
W3033920919,15495,middle
W3033920919,15496,middle
W3033920919,15497,middle
W3033920919,15498,middle
W3033920919,15499,middle
W3033920919,15500,middle
W3033920919,15501,middle
W3033920919,15502,middle
W3033920919,15503,middle
W3033920919,15504,middle
W3033920919,15505,middle
W3033920919,15506,middle
W3033920919,15507,middle
W3033920919,15508,middle
W3033920919,15509,middle
W3033920919,15510,middle
W3033920919,15511,middle
W3033920919,15512,middle
W3033920919,15513,middle
W3033920919,15514,middle
W3033920919,15515,middle
W3033920919,15516,middle
W3033920919,10583,middle
W3033920919,15517,middle
W3033920919,15518,middle
W3033920919,15519,middle
W3033920919,15520,middle
W3033920919,15521,middle
W3033920919,15522,middle
W3033920919,15523,middle
W3033920919,15524,middle
W3033920919,15525,middle
W3033920919,15526,middle
W3033920919,15527,middle
W3033920919,15528,middle
W3033920919,15529,middle
W3033920919,15530,last
W3124203334,15531,first
W3124203334,15532,middle
W3124203334,15533,middle
W3124203334,15534,middle
W3124203334,15535,middle
W3124203334,15536,middle
W3124203334,15537,middle
W3124203334,15538,middle
W3124203334,15539,middle
W3124203334,15540,middle
W3124203334,15541,middle
W3124203334,15542,middle
W3124203334,15543,middle
W3124203334,15544,middle
W3124203334,15545,middle
W3124203334,15546,middle
W3124203334,15547,middle
W3124203334,15548,middle
W3124203334,15549,middle
W3124203334,15550,middle
W3124203334,15551,middle
W3124203334,15552,last
W4281924689,11998,first
W4281924689,7202,middle
W4281924689,11981,middle
W4281924689,11982,middle
W4281924689,7881,middle
W4281924689,851,middle
W4281924689,11983,middle
W4281924689,7870,middle
W4281924689,11984,middle
W4281924689,11985,middle
W4281924689,7194,middle
W4281924689,7195,middle
W4281924689,7191,middle
W4281924689,855,middle
W4281924689,11986,middle
W4281924689,853,middle
W4281924689,846,middle
W4281924689,10161,middle
W4281924689,11987,middle
W4281924689,11988,middle
W4281924689,11989,middle
W4281924689,11990,middle
W4281924689,11991,middle
W4281924689,11992,middle
W4281924689,11993,middle
W4281924689,7198,middle
W4281924689,11994,middle
W4281924689,11995,middle
W4281924689,11996,middle
W4281924689,11997,middle
W4281924689,7189,last
W4364361658,15553,first
W4364361658,15554,middle
W4364361658,12942,last
W3036274064,15555,first
W3036274064,15556,middle
W3036274064,15557,middle
W3036274064,15558,middle
W3036274064,15559,middle
W3036274064,15560,middle
W3036274064,15561,middle
W3036274064,15562,middle
W3036274064,15563,middle
W3036274064,15564,last
W2999811088,14424,first
W2999811088,14425,middle
W2999811088,15565,middle
W2999811088,15566,middle
W2999811088,6411,middle
W2999811088,3925,last
W3174482775,3531,first
W3174482775,1943,middle
W3174482775,1942,middle
W3174482775,2002,middle
W3174482775,15567,middle
W3174482775,15568,middle
W3174482775,1950,middle
W3174482775,1946,middle
W3174482775,15569,middle
W3174482775,1945,middle
W3174482775,1970,middle
W3174482775,1986,middle
W3174482775,1966,middle
W3174482775,1965,middle
W3174482775,1958,middle
W3174482775,1993,middle
W3174482775,1983,middle
W3174482775,1953,middle
W3174482775,8447,middle
W3174482775,15570,middle
W3174482775,15571,middle
W3174482775,1992,middle
W3174482775,1969,middle
W3174482775,1962,middle
W3174482775,5541,middle
W3174482775,15572,middle
W3174482775,15573,middle
W3174482775,15574,middle
W3174482775,6482,middle
W3174482775,5550,middle
W3174482775,1971,middle
W3174482775,9829,middle
W3174482775,8448,middle
W3174482775,15575,middle
W3174482775,15576,middle
W3174482775,3560,middle
W3174482775,15577,middle
W3174482775,6506,middle
W3174482775,1896,middle
W3174482775,15578,middle
W3174482775,1999,middle
W3174482775,5542,middle
W3174482775,15579,middle
W3174482775,3561,middle
W3174482775,2003,last
W3012547664,15580,first
W3012547664,15581,middle
W3012547664,15582,middle
W3012547664,15583,middle
W3012547664,15584,middle
W3012547664,15585,middle
W3012547664,15586,middle
W3012547664,15587,middle
W3012547664,15588,middle
W3012547664,15589,middle
W3012547664,15590,middle
W3012547664,15591,middle
W3012547664,15592,middle
W3012547664,15593,middle
W3012547664,15594,middle
W3012547664,15595,middle
W3012547664,15596,middle
W3012547664,15597,middle
W3012547664,15598,middle
W3012547664,15599,middle
W3012547664,15600,middle
W3012547664,15601,middle
W3012547664,15602,middle
W3012547664,15603,middle
W3012547664,15604,middle
W3012547664,15605,middle
W3012547664,15606,middle
W3012547664,15607,middle
W3012547664,15608,middle
W3012547664,15609,middle
W3012547664,15610,middle
W3012547664,15611,middle
W3012547664,15612,middle
W3012547664,15613,middle
W3012547664,15614,middle
W3012547664,15615,middle
W3012547664,15616,middle
W3012547664,15617,middle
W3012547664,15618,middle
W3012547664,15619,middle
W3012547664,15620,middle
W3012547664,15621,middle
W3012547664,15622,middle
W3012547664,15623,middle
W3012547664,15624,middle
W3012547664,15625,middle
W3012547664,15626,middle
W3012547664,15627,middle
W3012547664,15628,middle
W3012547664,15629,middle
W3012547664,15630,middle
W3012547664,15631,middle
W3012547664,15632,middle
W3012547664,15633,middle
W3012547664,15634,middle
W3012547664,15635,middle
W3012547664,15636,middle
W3012547664,15637,middle
W3012547664,15638,middle
W3012547664,15639,middle
W3012547664,15640,middle
W3012547664,15641,middle
W3012547664,15642,middle
W3012547664,15643,middle
W3012547664,15644,middle
W3012547664,15645,middle
W3012547664,15646,middle
W3012547664,7314,middle
W3012547664,15647,middle
W3012547664,15648,middle
W3012547664,15649,middle
W3012547664,15650,middle
W3012547664,15651,middle
W3012547664,15652,middle
W3012547664,15653,middle
W3012547664,15654,middle
W3012547664,15655,middle
W3012547664,15656,middle
W3012547664,15657,middle
W3012547664,15658,middle
W3012547664,15659,last
W3014614371,15660,first
W3014614371,15661,middle
W3014614371,15662,middle
W3014614371,15663,middle
W3014614371,15664,middle
W3014614371,15665,middle
W3014614371,15666,last
W3112088296,15667,first
W3112088296,15668,middle
W3112088296,15669,middle
W3112088296,5475,middle
W3112088296,15670,middle
W3112088296,15671,middle
W3112088296,15672,middle
W3112088296,15673,middle
W3112088296,5480,middle
W3112088296,5478,middle
W3112088296,15674,middle
W3112088296,15675,middle
W3112088296,15676,middle
W3112088296,15677,middle
W3112088296,15678,middle
W3112088296,15679,middle
W3112088296,15680,middle
W3112088296,15681,middle
W3112088296,15682,middle
W3112088296,15683,middle
W3112088296,15684,middle
W3112088296,15685,middle
W3112088296,15686,middle
W3112088296,5484,middle
W3112088296,5469,middle
W3112088296,1220,middle
W3112088296,15687,middle
W3112088296,15688,middle
W3112088296,1519,last
W3008528924,846,first
W3008528924,7874,middle
W3008528924,7191,middle
W3008528924,10161,middle
W3008528924,7189,middle
W3008528924,15689,middle
W3008528924,7186,middle
W3008528924,15690,middle
W3008528924,7184,middle
W3008528924,13937,middle
W3008528924,7198,middle
W3008528924,7192,last
W3033565962,15691,first
W3033565962,8815,middle
W3033565962,8808,middle
W3033565962,15692,middle
W3033565962,15693,middle
W3033565962,15694,middle
W3033565962,8813,middle
W3033565962,8811,middle
W3033565962,8807,middle
W3033565962,8812,middle
W3033565962,15695,middle
W3033565962,8820,middle
W3033565962,15696,middle
W3033565962,15697,middle
W3033565962,7399,middle
W3033565962,7400,middle
W3033565962,15698,middle
W3033565962,15699,middle
W3033565962,8806,middle
W3033565962,15700,middle
W3033565962,8817,middle
W3033565962,15701,middle
W3033565962,15702,middle
W3033565962,15703,middle
W3033565962,7405,middle
W3033565962,15704,middle
W3033565962,15705,middle
W3033565962,7407,middle
W3033565962,8825,last
W3017315642,15706,first
W3017315642,6199,middle
W3017315642,10892,middle
W3017315642,10893,middle
W3017315642,10894,middle
W3017315642,6106,middle
W3017315642,10895,middle
W3017315642,10896,middle
W3017315642,10897,middle
W3017315642,14394,middle
W3017315642,15707,middle
W3017315642,6188,middle
W3017315642,10900,middle
W3017315642,15708,middle
W3017315642,6114,middle
W3017315642,10902,middle
W3017315642,10903,middle
W3017315642,10904,middle
W3017315642,10905,middle
W3017315642,10906,middle
W3017315642,10907,middle
W3017315642,10908,middle
W3017315642,4904,middle
W3017315642,10909,middle
W3017315642,10910,middle
W3017315642,15709,middle
W3017315642,15710,middle
W3017315642,10913,middle
W3017315642,10914,middle
W3017315642,10915,middle
W3017315642,6118,middle
W3017315642,10916,middle
W3017315642,15711,middle
W3017315642,10918,middle
W3017315642,10919,middle
W3017315642,10920,middle
W3017315642,6138,middle
W3017315642,10922,middle
W3017315642,6120,middle
W3017315642,5110,middle
W3017315642,10923,middle
W3017315642,10924,middle
W3017315642,10926,middle
W3017315642,10929,middle
W3017315642,10931,middle
W3017315642,10933,middle
W3017315642,6142,middle
W3017315642,6143,middle
W3017315642,15712,middle
W3017315642,10935,middle
W3017315642,10936,middle
W3017315642,10937,middle
W3017315642,6563,middle
W3017315642,10939,middle
W3017315642,10941,middle
W3017315642,10942,middle
W3017315642,15713,middle
W3017315642,10944,middle
W3017315642,10945,middle
W3017315642,10946,middle
W3017315642,10947,middle
W3017315642,10940,middle
W3017315642,10948,middle
W3017315642,10950,middle
W3017315642,10951,middle
W3017315642,6110,middle
W3017315642,10952,middle
W3017315642,10953,middle
W3017315642,6160,middle
W3017315642,10954,middle
W3017315642,10955,middle
W3017315642,15714,middle
W3017315642,10956,middle
W3017315642,10957,middle
W3017315642,10958,middle
W3017315642,4530,middle
W3017315642,10959,middle
W3017315642,15715,middle
W3017315642,10961,middle
W3017315642,10962,middle
W3017315642,10963,middle
W3017315642,10964,middle
W3017315642,10967,middle
W3017315642,10968,middle
W3017315642,8427,middle
W3017315642,10969,middle
W3017315642,15716,middle
W3017315642,10971,middle
W3017315642,15717,middle
W3017315642,15718,middle
W3017315642,6150,middle
W3017315642,15719,middle
W3017315642,15720,middle
W3017315642,15721,middle
W3017315642,15722,middle
W3017315642,15723,middle
W3017315642,15724,middle
W3017315642,15725,middle
W3017315642,15726,middle
W3017315642,15727,middle
W3025678672,15728,first
W3025678672,15729,middle
W3025678672,15730,middle
W3025678672,15731,middle
W3025678672,15732,middle
W3025678672,15733,middle
W3025678672,15734,middle
W3025678672,15735,middle
W3025678672,15736,middle
W3025678672,15737,middle
W3025678672,15738,middle
W3025678672,15739,middle
W3025678672,15740,middle
W3025678672,15741,middle
W3025678672,15742,last
W3037214432,15743,first
W3037214432,15744,middle
W3037214432,15745,middle
W3037214432,15746,middle
W3037214432,15747,middle
W3037214432,15748,middle
W3037214432,15749,middle
W3037214432,15750,middle
W3037214432,15751,middle
W3037214432,15752,middle
W3037214432,15753,middle
W3037214432,15754,middle
W3037214432,15755,middle
W3037214432,15756,middle
W3037214432,15757,middle
W3037214432,15746,middle
W3037214432,15747,middle
W3037214432,15748,middle
W3037214432,15749,middle
W3037214432,15758,middle
W3037214432,15750,middle
W3037214432,15759,middle
W3037214432,15745,middle
W3037214432,15744,middle
W3037214432,15751,middle
W3037214432,15743,middle
W3037214432,15752,middle
W3037214432,15753,middle
W3037214432,15760,middle
W3037214432,15754,middle
W3037214432,15756,middle
W3037214432,15755,middle
W3037214432,15757,middle
W3037214432,15761,middle
W3037214432,15762,middle
W3037214432,15763,middle
W3037214432,15764,middle
W3037214432,15765,middle
W3037214432,15766,middle
W3037214432,15767,middle
W3037214432,15768,middle
W3037214432,15769,middle
W3037214432,15770,middle
W3037214432,15771,middle
W3037214432,15772,middle
W3037214432,15773,middle
W3037214432,15774,middle
W3037214432,15775,middle
W3037214432,15776,middle
W3037214432,15777,middle
W3037214432,15778,middle
W3037214432,15779,middle
W3037214432,15780,middle
W3037214432,15781,middle
W3037214432,15782,middle
W3037214432,15783,middle
W3037214432,15784,middle
W3037214432,15785,middle
W3037214432,15786,middle
W3037214432,15787,middle
W3037214432,15788,middle
W3037214432,15789,middle
W3037214432,15790,middle
W3037214432,15791,middle
W3037214432,15792,middle
W3037214432,15793,middle
W3037214432,15794,middle
W3037214432,15795,middle
W3037214432,15796,middle
W3037214432,15797,middle
W3037214432,15798,middle
W3037214432,15799,middle
W3037214432,15800,middle
W3037214432,15801,middle
W3037214432,15802,middle
W3037214432,15803,middle
W3037214432,15804,middle
W3037214432,15805,middle
W3037214432,15806,middle
W3037214432,15807,middle
W3037214432,15808,middle
W3037214432,15809,middle
W3037214432,15810,middle
W3037214432,15811,middle
W3037214432,15812,middle
W3037214432,15813,middle
W3037214432,15814,middle
W3037214432,15815,middle
W3037214432,15816,middle
W3037214432,15817,middle
W3037214432,15818,middle
W3037214432,15819,middle
W3037214432,15820,middle
W3037214432,15821,middle
W3037214432,15822,middle
W3037214432,15823,middle
W3037214432,15824,middle
W3037214432,15825,middle
W3037214432,15826,middle
W3037214432,15827,middle
W3088763537,15828,first
W3088763537,15829,middle
W3088763537,15830,middle
W3088763537,15831,middle
W3088763537,15832,middle
W3088763537,15833,middle
W3088763537,15834,middle
W3088763537,15835,middle
W3088763537,15836,middle
W3088763537,15837,middle
W3088763537,15838,middle
W3088763537,15839,middle
W3088763537,15840,middle
W3088763537,15841,middle
W3088763537,15842,middle
W3088763537,15843,middle
W3088763537,15844,middle
W3088763537,15845,middle
W3088763537,15846,middle
W3088763537,15847,middle
W3088763537,15848,middle
W3088763537,15849,middle
W3088763537,15850,middle
W3088763537,15851,middle
W3088763537,15852,middle
W3088763537,15853,middle
W3088763537,15854,middle
W3088763537,15855,middle
W3088763537,15856,middle
W3088763537,15857,middle
W3088763537,15858,middle
W3088763537,15859,middle
W3088763537,15860,middle
W3088763537,15861,middle
W3088763537,15862,middle
W3088763537,15863,middle
W3088763537,15864,middle
W3088763537,15865,middle
W3088763537,15866,middle
W3088763537,15867,middle
W3088763537,15868,middle
W3088763537,15869,middle
W3088763537,15870,last
W3097599655,15871,first
W3097599655,15872,middle
W3097599655,11166,middle
W3097599655,15873,middle
W3097599655,15874,middle
W3097599655,15875,middle
W3097599655,7870,middle
W3097599655,15876,middle
W3097599655,846,middle
W3097599655,5248,last
W3122990902,15877,first
W3122990902,15878,middle
W3122990902,15879,middle
W3122990902,15880,middle
W3122990902,15881,middle
W3122990902,13596,middle
W3122990902,15882,middle
W3122990902,15883,middle
W3122990902,15884,middle
W3122990902,15885,middle
W3122990902,15886,middle
W3122990902,15887,middle
W3122990902,15888,middle
W3122990902,15889,middle
W3122990902,15890,middle
W3122990902,15891,middle
W3122990902,15892,middle
W3122990902,15893,middle
W3122990902,15894,middle
W3122990902,15895,middle
W3122990902,15896,middle
W3122990902,15897,middle
W3122990902,15898,middle
W3122990902,15899,middle
W3122990902,15900,middle
W3122990902,15901,middle
W3122990902,15902,middle
W3122990902,15903,middle
W3122990902,15904,middle
W3122990902,15905,middle
W3122990902,15906,middle
W3122990902,15907,middle
W3122990902,15908,middle
W3122990902,15909,middle
W3122990902,15910,middle
W3122990902,15911,middle
W3122990902,15912,middle
W3122990902,15913,middle
W3122990902,15914,middle
W3122990902,15915,middle
W3122990902,15916,middle
W3122990902,15917,middle
W3122990902,13568,middle
W3122990902,15918,middle
W3122990902,15919,middle
W3122990902,15920,middle
W3122990902,15921,middle
W3122990902,15922,middle
W3122990902,15923,middle
W3122990902,15924,middle
W3122990902,15925,middle
W3122990902,15926,middle
W3122990902,15927,middle
W3122990902,15928,middle
W3122990902,15929,middle
W3122990902,15930,middle
W3122990902,15931,middle
W3122990902,15932,middle
W3122990902,15933,middle
W3122990902,15934,middle
W3122990902,15935,middle
W3122990902,15936,middle
W3122990902,15937,middle
W3122990902,15938,middle
W3122990902,15939,middle
W3122990902,15940,middle
W3122990902,15941,middle
W3122990902,15942,middle
W3122990902,15943,middle
W3122990902,15944,middle
W3122990902,15945,middle
W3122990902,15946,middle
W3122990902,15947,middle
W3122990902,15948,middle
W3122990902,15949,middle
W3122990902,15950,middle
W3122990902,15951,middle
W3122990902,15952,middle
W3122990902,15953,middle
W3122990902,15954,middle
W3122990902,15955,middle
W3122990902,15956,middle
W3122990902,15957,middle
W3122990902,15958,middle
W3122990902,15959,middle
W3122990902,15960,middle
W3122990902,15961,middle
W3122990902,15962,middle
W3122990902,15963,middle
W3122990902,15964,middle
W3122990902,15965,middle
W3122990902,15966,middle
W3122990902,15967,middle
W3122990902,15968,middle
W3122990902,15969,middle
W3122990902,15970,middle
W3122990902,15971,middle
W3122990902,15972,middle
W3122990902,15973,middle
W3122990902,15974,middle
W3152186973,15975,first
W3152186973,15976,middle
W3152186973,15977,middle
W3152186973,15978,last
W3176892444,15979,first
W3176892444,15980,middle
W3176892444,15981,middle
W3176892444,15982,middle
W3176892444,15983,middle
W3176892444,15984,last
W3198909684,15985,first
W3198909684,15986,middle
W3198909684,15987,middle
W3198909684,15988,middle
W3198909684,15989,middle
W3198909684,15990,middle
W3198909684,15991,middle
W3198909684,15992,middle
W3198909684,15993,middle
W3198909684,15994,middle
W3198909684,15995,middle
W3198909684,15996,middle
W3198909684,15997,middle
W3198909684,7740,middle
W3198909684,15998,middle
W3198909684,15999,middle
W3198909684,16000,middle
W3198909684,9435,middle
W3198909684,16001,middle
W3198909684,7738,middle
W3198909684,16002,middle
W3198909684,16003,last
W3041734313,16004,first
W3041734313,16005,middle
W3041734313,16006,middle
W3041734313,16007,middle
W3041734313,16008,middle
W3041734313,16009,middle
W3041734313,16010,middle
W3041734313,16011,middle
W3041734313,16012,middle
W3041734313,16013,middle
W3041734313,16014,middle
W3041734313,16015,middle
W3041734313,16016,middle
W3041734313,16017,middle
W3041734313,16018,middle
W3041734313,16019,middle
W3041734313,16020,middle
W3041734313,16021,middle
W3041734313,16022,middle
W3041734313,16023,middle
W3041734313,16024,middle
W3041734313,16025,middle
W3041734313,16026,middle
W3041734313,16027,middle
W3041734313,16028,middle
W3041734313,16029,middle
W3041734313,16030,middle
W3041734313,16031,last
W3134427152,16032,first
W3134427152,16033,middle
W3134427152,16034,last
W3210657561,5248,first
W3210657561,8029,middle
W3210657561,11165,middle
W3210657561,16035,middle
W3210657561,15876,middle
W3210657561,7202,middle
W3210657561,846,middle
W3210657561,15872,last
W3025773901,16036,first
W3025773901,16037,middle
W3025773901,16038,last
W3210823154,16039,first
W3210823154,16040,middle
W3210823154,16041,middle
W3210823154,16042,middle
W3210823154,16043,middle
W3210823154,16044,middle
W3210823154,16045,middle
W3210823154,16046,middle
W3210823154,16047,middle
W3210823154,16048,middle
W3210823154,16049,middle
W3210823154,16050,middle
W3210823154,16051,middle
W3210823154,16052,middle
W3210823154,16053,middle
W3210823154,16054,middle
W3210823154,16055,middle
W3210823154,16056,middle
W3210823154,16057,middle
W3210823154,16058,middle
W3210823154,16059,middle
W3210823154,16060,middle
W3210823154,16061,middle
W3210823154,16062,middle
W3210823154,16039,middle
W3210823154,16063,middle
W3210823154,16064,middle
W3210823154,16065,middle
W3210823154,16066,middle
W3210823154,16067,middle
W3210823154,16068,middle
W3210823154,16069,middle
W3210823154,16070,middle
W3210823154,16071,middle
W3210823154,16072,middle
W3210823154,16073,middle
W3210823154,16074,middle
W3210823154,16075,middle
W3210823154,16076,middle
W3210823154,16077,middle
W3210823154,16078,middle
W3210823154,16053,middle
W3210823154,16079,middle
W3210823154,16080,middle
W3210823154,16081,middle
W3210823154,16082,middle
W3210823154,16083,middle
W3210823154,16084,middle
W3210823154,16085,middle
W3210823154,16086,middle
W3210823154,16087,middle
W3210823154,16088,middle
W3210823154,16089,middle
W3210823154,16057,middle
W3210823154,16090,middle
W3210823154,16091,middle
W3210823154,16092,middle
W3210823154,16093,middle
W3210823154,16094,middle
W3210823154,16095,middle
W3210823154,16041,middle
W3210823154,16096,middle
W3210823154,16048,middle
W3210823154,16097,middle
W3210823154,16098,middle
W3210823154,16099,middle
W3210823154,16100,middle
W3210823154,16101,middle
W3210823154,16102,middle
W3210823154,16060,middle
W3210823154,16103,middle
W3210823154,16104,middle
W3210823154,16105,middle
W3210823154,16106,middle
W3210823154,16107,middle
W3210823154,16108,middle
W3210823154,16109,middle
W3210823154,16110,middle
W3210823154,16111,middle
W3210823154,16112,middle
W3210823154,16113,middle
W3210823154,16114,middle
W3210823154,16115,middle
W3210823154,16116,middle
W3210823154,16117,middle
W3210823154,16118,middle
W3210823154,16119,middle
W3210823154,16120,middle
W3210823154,16121,middle
W3210823154,16122,middle
W3210823154,16123,middle
W3210823154,16124,middle
W3210823154,16125,middle
W3210823154,16126,middle
W3210823154,16127,middle
W3210823154,16128,middle
W3210823154,16129,middle
W3210823154,16049,middle
W3210823154,16130,middle
W3210823154,16131,middle
W4229377993,16132,first
W4229377993,16133,middle
W4229377993,16134,middle
W4229377993,16135,last
W4362659486,16136,first
W4362659486,16137,middle
W4362659486,16138,last
W4392768687,16139,first
W4392768687,16140,middle
W4392768687,16141,middle
W4392768687,16142,middle
W4392768687,16143,middle
W4392768687,16144,middle
W4392768687,16145,middle
W4392768687,16146,middle
W4392768687,16147,middle
W4392768687,16148,middle
W4392768687,16149,middle
W4392768687,2130,middle
W4392768687,16150,middle
W4392768687,16151,middle
W4392768687,16152,middle
W4392768687,16153,middle
W4392768687,16154,middle
W4392768687,16155,middle
W4392768687,16156,middle
W4392768687,16157,middle
W4392768687,16158,middle
W4392768687,16159,middle
W4392768687,16160,middle
W4392768687,16161,middle
W4392768687,16162,middle
W4392768687,16163,middle
W4392768687,16164,middle
W4392768687,16165,middle
W4392768687,16166,middle
W4392768687,16167,middle
